"Test_Complete_Year","Organism","sum_Amikacin","sum_Amoxicillin","sum_Ampicillin","sum_Azithromycin","sum_Bacitracin","sum_Cefalexin","sum_Cefazolin","sum_Cefiofur","sum_Cefovecin","sum_Cefoxitin","sum_Cefpodoxime","sum_Ceftazidime","sum_Ceftiofur","sum_Cephalexin","sum_Cephalothin","sum_Chloramphenicol","sum_Chlortetracycline","sum_Ciprofloxacin","sum_Clarithromycin","sum_Clindamycin","sum_CTZD","sum_Danofloxacin","sum_Doxycycline","sum_Enrofloxacin","sum_Erythromycin","sum_Florfenicol","sum_Gamithromycin","sum_Gentamicin","sum_Imipenem","sum_Marbofloxacin","sum_Minocycline","sum_Moxifloxacin","sum_Neomycin","sum_Nitrofurantoin","sum_Novobiocin","sum_Ofloxacin","sum_Orbifloxacin","sum_Oxacillin","sum_OXYT","sum_Oxytetracycline","sum_Penicillin","sum_Pirlimycin","sum_Pradofloxacin","sum_Rifampin","sum_Spectinomycin","sum_Streptomycin","sum_Sulphadimethoxime","sum_Sulphadimethoxine","sum_Sulphathiazole","sum_Tetracycline","sum_Tiamulin","sum_Ticarcillin","sum_Tildipirosin","sum_Tilmicosin","sum_Tobramycin","sum_Trimethoprim","sum_Tulathromycin","sum_Tylosin","sum_Vancomycin"
"2018","Klebsiella pneumoniae",6,38,172,0,0,17,61,0,37,2,26,27,30,11,0,38,2,0,0,49,0,0,57,23,56,5,0,52,0,20,0,0,0,0,0,0,21,71,0,2,76,2,0,13,1,0,0,2,0,53,5,32,0,5,0,63,1,0,0
"2018","Klebsiella sp.",0,5,6,0,0,5,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2018","Klebsiella variicola",0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2018","Kocuria kristinae",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Kocuria sp.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Leclercia adecarboxylata",0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
"2018","Lelliottia amnigena",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Leuconostoc sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Listeria monocytogenes",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2018","Lysinibacillus fusiformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Lysinibacillus sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Macrococcus caseolyticus",0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Mannheimia haemolytica",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,1,0,4,3,1,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,14,0
"2018","Microbacterium paraoxydas",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Micrococcus luteus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Micrococcus sp.",0,0,2,0,0,0,1,0,4,1,2,0,2,0,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2018","Moraxella bovoculi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Moraxella sp.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"2018","Morganella morgani",0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"2018","Neisseria flavescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018","Neisseria sp.",0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018","Neisseria weaveri",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Neisseria zoodegmatis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2018","Pantoea agglomerans",0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"2018","Pantoea sp.",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2018","Pasteurella canis",0,2,1,0,5,0,4,0,3,0,0,0,1,0,0,2,0,0,0,20,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018","Pasteurella dagmatis",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2018","Pasteurella mairii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Pasteurella multocida",0,5,6,0,4,0,4,0,4,0,3,1,0,0,0,4,1,0,0,62,0,0,0,3,6,0,0,1,0,0,0,0,8,0,0,0,0,9,0,4,28,0,0,0,2,0,7,4,0,7,4,0,0,3,0,5,0,0,0
"2018","Pasteurella pneumotropica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Pasteurella stomatis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Pediococcus acidilactici",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Proteus hauseri",0,5,13,0,2,9,16,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,1,0,0
"2018","Proteus mirabilis",15,88,140,0,21,45,149,0,41,10,41,6,9,64,1,42,5,1,0,155,0,0,611,29,154,4,0,62,0,21,0,0,0,3,0,0,27,153,0,27,160,0,1,2,4,2,2,0,0,476,5,4,0,5,6,71,3,2,0
"2018","Proteus vulgaris",0,2,32,0,3,5,18,0,0,0,0,0,1,2,1,2,3,0,0,12,0,0,15,3,10,2,0,2,0,1,0,0,0,0,0,0,0,13,0,5,19,1,0,3,4,0,1,1,0,19,6,0,0,6,0,5,2,0,0
"2018","Providencia rettgeri",1,11,12,0,0,5,12,0,1,0,0,0,0,1,0,2,0,0,0,3,0,0,11,3,4,0,0,6,0,3,0,0,0,0,0,0,3,4,0,0,4,0,0,1,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0
"2018","Providencia stuartii",0,3,5,0,0,3,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,3,1,1,0,3,0,2,0,0,1,0,0,0,2,1,0,1,2,0,1,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0
"2018","Pseudomonas aeruginosa",12,408,482,0,58,192,487,0,359,133,224,5,232,78,1,468,13,5,0,158,0,0,441,74,152,20,0,27,7,4,1,7,13,2,0,2,8,154,0,71,191,1,3,12,18,0,5,15,0,169,21,15,0,21,1,237,0,0,0
"2018","Pseudomonas fulva",0,3,4,0,0,3,4,0,2,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
"2018","Pseudomonas mendocina",0,1,4,0,0,1,3,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"2018","Pseudomonas sp.",0,6,13,0,0,4,13,0,5,4,4,0,6,1,0,7,0,0,0,6,0,1,2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,2,0,0,1,2,0,2,0,6,1,1,0
"2018","Rhodococcus equi",0,0,14,0,0,0,13,0,0,0,0,13,7,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0
"2018","Rothia nasimurium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018","Rothia sp.",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Salmonella sp.",22,0,28,0,0,1,25,0,0,0,0,8,9,3,0,13,2,0,0,17,0,0,11,2,3,4,0,38,0,0,0,0,10,0,0,0,0,22,0,2,38,0,0,0,2,0,2,10,0,18,16,3,0,16,0,4,0,0,0
"2018","Salmonella sp. Group B",0,0,4,0,0,0,2,0,0,0,0,2,3,0,0,0,3,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,3,0,0,1,4,2,0,4,0,0,0,0,0
"2018","Salmonella sp. Group C1",1,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,3,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0
"2018","Salmonella sp. Group D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0
"2018","Salmonella sp. Group E1",2,0,6,0,0,0,4,0,0,0,0,1,1,0,0,4,1,0,0,10,0,0,5,0,6,1,0,2,0,0,0,0,0,0,0,0,0,8,0,1,18,0,0,3,3,0,3,3,0,3,10,1,0,10,0,1,0,0,0
"2018","Salmonella sp.(Poly A)",0,0,4,0,0,0,3,0,0,0,0,3,4,0,0,3,0,0,0,2,0,0,3,0,0,1,0,4,0,0,0,0,1,0,0,0,0,4,0,0,6,0,0,0,0,0,1,1,0,4,2,3,0,2,0,3,0,0,0
"2018","Serratia fonticola",0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Serratia marcescens",0,49,45,0,4,20,57,0,2,9,2,0,1,10,1,8,0,0,0,19,0,0,9,1,19,0,0,0,0,0,0,0,0,0,0,0,2,22,0,4,23,1,0,1,0,0,0,1,0,24,0,0,0,0,2,1,0,0,0
"2018","Sphingomonas paucimobilis",0,0,1,0,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2018","Staphylococcus aur. ss aureus",8,24,86,5,4,0,26,0,22,14,22,4,18,0,8,1,3,1,5,24,0,0,2,19,43,4,0,16,19,19,0,1,2,0,0,0,0,26,0,4,83,0,0,2,8,0,2,0,0,14,0,18,0,2,1,10,0,0,0
"2018","Staphylococcus aureus",3,30,77,1,5,0,25,0,26,0,26,1,1,0,24,2,2,0,1,8,0,0,26,19,36,0,0,16,0,11,3,2,1,0,0,2,0,26,0,2,77,0,3,3,6,0,0,0,1,38,0,0,0,1,0,9,0,0,0
"2018","Staphylococcus chromogenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2018","Staphylococcus coag Culture Negative",0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2018","Staphylococcus coagulase Culture Negative Group",21,122,177,10,24,0,144,0,122,79,122,18,103,0,43,9,3,7,8,114,0,0,36,26,166,2,0,25,102,30,0,7,5,1,0,0,0,140,0,10,203,0,1,4,8,0,1,3,1,29,4,101,0,2,6,44,0,0,0
"2018","Staphylococcus coagulase Positive Group",3,1,2,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2018","Staphylococcus delphini",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Staphylococcus intermedius",1,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0
"2018","Staphylococcus pseudintermedius",131,655,1481,0,146,2,663,0,667,89,667,1,117,0,563,282,0,38,0,823,0,0,628,632,887,0,0,402,140,632,291,47,27,2,0,12,0,651,0,80,1567,1,11,26,0,0,0,1,0,592,0,95,0,0,31,790,0,0,1
"2018","Staphylococcus schleiferi",2,33,35,0,12,0,33,0,33,1,33,0,1,0,32,1,0,1,0,4,0,0,8,29,4,0,0,7,1,30,2,2,0,0,0,1,0,33,0,0,34,0,0,3,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0
"2018","Staphylococcus schleiferi - coag neg",3,27,28,0,11,0,27,0,28,5,28,0,10,0,22,0,0,5,0,2,0,0,2,21,1,0,0,5,14,23,0,3,1,0,0,0,0,27,0,0,28,0,0,1,0,0,0,0,0,1,0,5,0,0,3,2,0,0,1
"2018","Staphylococcus schleiferi - coag pos",2,5,6,0,5,0,4,0,6,2,6,0,3,0,2,1,0,1,0,2,0,0,0,5,2,0,0,4,2,7,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"2018","Staphylococcus schleiferi-coag Culture Negative",0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Staphylococcus schleiferi-coag positive",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Staphylococcus sp.",0,3,7,0,2,0,3,0,3,2,3,0,3,0,1,2,0,1,0,5,0,0,5,3,6,0,0,1,2,3,0,1,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0
"2018","Stenotrophomonas maltophilia",16,13,17,0,2,9,19,0,10,4,4,6,10,0,0,5,0,0,0,4,0,0,0,0,7,0,0,16,7,0,0,0,2,0,0,0,0,8,0,2,8,0,0,2,0,0,0,0,0,4,0,9,0,0,2,3,0,0,0
"2018","Streptococcus agalactiae",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus alpha hemolytic",33,3,7,6,12,0,26,0,17,14,17,6,22,0,0,16,13,1,9,27,0,0,34,75,91,1,0,25,5,40,0,0,16,3,0,0,0,30,0,20,56,0,0,6,2,0,13,7,1,12,2,9,0,3,2,31,0,0,0
"2018","Streptococcus anginosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus beta group - B",6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus beta group - C",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus beta haemolytic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus canis",15,8,12,0,89,0,11,0,13,2,10,0,5,0,4,4,0,4,0,72,0,0,73,39,99,0,0,2,1,31,1,1,26,2,0,13,0,12,0,29,23,0,0,0,1,0,0,0,0,4,1,3,0,1,2,1,0,0,0
"2018","Streptococcus dys ss dysgalactiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0
"2018","Streptococcus dysgalactiae",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus equi ss zooepidemicus",8,0,2,5,8,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,7,5,0,0,2,1,0,0,0,3,0,0,0,0,4,0,2,4,0,0,1,0,0,0,0,0,25,0,1,0,0,1,2,0,0,0
"2018","Streptococcus gallolyticus",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus halichoeri",1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus minor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus mitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus non-hemolytic",3,0,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2018","Streptococcus pneumoniae",1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Streptococcus sp. Gp. C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018","Trueperella pyogenes",0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,20,0,0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,1,0,1,2,1,0,0,1,0,4,14,0,11,0,0,0,4,0,1,0,0,0
"2018","Weisella sp.",0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","Acinetobacterer baumannii",0,3,6,0,0,2,5,0,1,0,1,0,4,0,0,4,1,0,0,1,0,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,1,1,0,0,1,0,2,1,0,0,1,0,7,0,0,0
"2019","Acinetobacterer junii",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","Acinetobacterer lwoffi",0,0,2,0,0,0,2,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2019","Acinetobacterer sp.",2,5,11,0,2,3,27,0,6,3,4,1,10,0,1,8,0,0,0,4,0,0,1,3,8,0,0,4,0,0,0,0,0,0,0,0,0,15,0,1,21,1,0,2,0,0,0,0,0,3,0,5,0,0,0,10,0,0,0
"2019","Actinobacillus equuli",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019","Actinobacillus equuli ss equuli",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019","Actinobacillus sp.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019","Actinobacillus suis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2019","Actinobacillus ureae",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019","Actinomyces canis",3,1,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
"2019","Actinomyces sp.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
